name,temp,humidity,precip,precipcover,windgust,solarradiation,solarenergy,uvindex,O3,SO2
samutprakan,30.4,72.0,0.0,0.0,19.572727272727274,169.1,14.6,8,13.8,5.06753899265526
samutprakan,27.5,81.8,22.14,25.0,33.8,83.2,7.2,6,9.857142857142858,5.06753899265526
samutprakan,28.6,77.5,0.534,8.33,19.8,217.0,18.7,8,12.846153846153847,26.0
samutprakan,30.0,68.1,0.0,0.0,24.47450980392157,180.0,15.6,8,17.22222222222222,5.06753899265526
samutprakan,29.9,72.0,0.169,4.17,24.47450980392157,157.9,13.8,8,13.8,5.06753899265526
samutprakan,29.5,72.3,0.302,8.33,24.6,138.0,12.0,7,16.333333333333332,5.06753899265526
samutprakan,29.7,73.3,0.0,0.0,20.5,129.2,11.3,8,23.916666666666668,5.06753899265526
samutprakan,29.6,74.3,3.238,8.33,19.8,110.2,9.6,8,9.647058823529411,5.06753899265526
samutprakan,29.2,78.3,1.192,16.67,19.8,71.6,6.2,6,15.7,5.06753899265526
samutprakan,28.8,79.8,4.298,20.83,29.767567567567564,83.5,7.2,4,14.454545454545455,5.06753899265526
samutprakan,28.5,80.7,1.784,4.17,27.7,110.2,9.4,6,15.833333333333334,5.06753899265526
samutprakan,29.0,74.8,0.012,4.17,28.1,126.0,10.9,6,16.22222222222222,5.06753899265526
samutprakan,29.6,69.2,0.008,4.17,25.2,232.5,20.2,9,12.7,5.06753899265526
samutprakan,29.8,68.3,0.0,0.0,18.4,141.6,12.2,8,19.266666666666666,5.06753899265526
samutprakan,30.5,69.4,0.0,0.0,19.90952380952381,171.0,14.8,8,12.0,1.125
samutprakan,29.1,77.6,1.966,16.67,29.893023255813954,206.5,18.1,9,12.0,1.125
samutprakan,28.2,81.4,19.108,12.5,19.385714285714286,137.2,11.9,7,9.2,5.06753899265526
samutprakan,29.3,76.8,0.004,4.17,19.572727272727274,179.9,15.4,7,14.071428571428571,25.5
samutprakan,27.8,83.1,32.898,20.83,19.8,133.5,11.5,7,15.142857142857142,5.06753899265526
samutprakan,28.9,78.1,25.461,8.33,24.705319148936173,173.6,15.0,8,13.928571428571429,5.06753899265526
samutprakan,28.4,81.3,0.306,12.5,24.95,88.1,7.6,4,10.818181818181818,26.0
samutprakan,28.6,81.6,31.753,12.5,30.840816326530614,140.8,12.2,7,9.625,5.06753899265526
samutprakan,28.5,82.7,0.315,12.5,24.47450980392157,131.2,11.1,6,9.88888888888889,5.06753899265526
samutprakan,28.7,79.3,0.0,0.0,19.8,101.1,8.6,4,15.0,2.0
samutprakan,29.6,73.6,0.042,8.33,31.7,129.3,11.0,7,14.55,25.0
samutprakan,29.9,70.5,0.776,8.33,38.9,150.8,13.0,6,16.25,5.06753899265526
samutprakan,29.6,68.2,0.0,0.0,40.7,149.5,13.0,7,14.333333333333334,5.06753899265526
samutprakan,29.5,70.8,0.964,4.17,43.2,137.9,11.9,7,14.5,5.06753899265526
samutprakan,27.1,64.0,0.149,4.17,49.0,163.6,14.2,8,16.75,5.06753899265526
samutprakan,25.8,53.4,0.0,0.0,47.2,143.7,12.4,7,30.2,5.06753899265526
samutprakan,25.7,57.4,0.0,0.0,33.5,136.5,11.7,7,19.0,1.4482758620689655
samutprakan,26.3,59.3,0.0,0.0,24.705319148936173,139.4,12.1,7,21.25,5.06753899265526
samutprakan,27.5,60.5,0.0,0.0,24.1,132.4,11.5,6,18.142857142857142,5.06753899265526
samutprakan,28.3,64.2,0.0,0.0,19.8,127.7,10.9,6,22.75,5.06753899265526
samutprakan,28.7,61.0,0.0,0.0,27.7,124.2,10.7,6,19.166666666666668,5.06753899265526
samutprakan,28.6,63.6,0.0,0.0,38.9,121.6,10.4,5,17.5,5.06753899265526
samutprakan,28.0,59.5,0.0,0.0,37.1,98.3,8.3,5,19.5,5.06753899265526
samutprakan,29.2,61.2,0.012,4.17,33.5,99.9,8.6,4,16.375,5.06753899265526
samutprakan,28.8,66.7,0.684,8.33,42.5,100.5,8.7,5,14.818181818181818,5.06753899265526
samutprakan,27.6,57.5,0.0,0.0,48.2,121.4,10.4,5,23.625,5.06753899265526
samutprakan,27.4,59.7,0.0,0.0,27.7,100.4,8.7,5,18.333333333333332,5.06753899265526
samutprakan,29.3,60.1,0.0,0.0,23.8,145.4,12.6,6,20.25,5.06753899265526
samutprakan,29.6,64.7,0.0,0.0,28.4,107.3,9.2,6,16.285714285714285,5.06753899265526
samutprakan,28.9,73.3,0.567,4.17,30.2,106.8,9.2,5,23.916666666666668,5.06753899265526
samutprakan,29.7,69.3,0.543,8.33,33.8,110.1,9.4,6,13.529411764705882,5.06753899265526
samutprakan,28.6,75.0,6.76,8.33,28.4,109.7,9.5,4,11.166666666666666,5.06753899265526
samutprakan,29.4,73.7,0.718,4.17,18.7,136.3,11.9,7,14.88888888888889,25.0
samutprakan,29.9,70.9,0.153,8.33,27.029411764705884,97.9,8.6,6,14.9,5.06753899265526
samutprakan,28.4,71.1,0.0,0.0,26.3,114.1,9.9,6,11.210526315789474,5.06753899265526
samutprakan,29.0,69.2,0.0,0.0,18.36,90.3,7.6,5,12.7,5.06753899265526
samutprakan,29.5,66.6,0.0,0.0,13.7,86.4,7.6,4,15.25,25.0
samutprakan,29.9,68.7,0.0,0.0,24.47450980392157,152.4,13.1,8,19.0,1.4482758620689655
samutprakan,30.0,70.6,0.0,0.0,29.5,118.2,10.2,4,15.411764705882353,5.06753899265526
samutprakan,30.2,68.7,0.0,0.0,24.472093023255812,97.9,8.5,4,19.0,1.4482758620689655
samutprakan,30.0,68.5,0.0,0.0,20.5,111.4,9.7,5,17.428571428571427,5.06753899265526
samutprakan,29.7,65.1,0.0,0.0,38.9,226.2,19.4,8,19.714285714285715,5.06753899265526
samutprakan,30.4,62.6,0.0,0.0,40.7,108.1,9.3,5,18.733333333333334,5.06753899265526
samutprakan,30.7,62.9,0.0,0.0,33.5,103.0,8.9,6,15.75,5.06753899265526
samutprakan,30.4,64.4,0.0,0.0,32.8,125.3,10.7,6,7.666666666666667,5.06753899265526
samutprakan,29.3,60.6,0.0,0.0,29.5,125.1,10.8,6,15.75,5.06753899265526
samutprakan,29.6,62.1,0.0,0.0,18.7,114.1,9.8,6,25.0,1.434782608695652
samutprakan,29.8,60.8,0.0,0.0,31.7,107.3,9.3,6,21.142857142857142,5.06753899265526
samutprakan,27.7,57.9,0.0,0.0,42.8,132.0,11.4,6,16.833333333333332,5.06753899265526
samutprakan,24.4,55.9,0.0,0.0,44.6,144.6,12.5,6,29.833333333333332,5.06753899265526
samutprakan,23.5,54.0,0.0,0.0,38.5,141.0,12.1,6,23.2,5.06753899265526
samutprakan,23.9,51.4,0.0,0.0,29.9,75.8,6.6,3,40.0,3.0
samutprakan,24.4,53.0,0.0,0.0,29.5,88.0,7.6,4,15.666666666666666,5.06753899265526
samutprakan,25.5,53.3,0.0,0.0,19.4,111.0,9.5,6,14.0,1.25
samutprakan,26.7,58.2,0.0,0.0,33.5,120.1,10.3,6,26.571428571428573,5.06753899265526
samutprakan,27.9,56.2,0.0,0.0,18.0,98.3,8.6,6,21.0,1.2222222222222223
samutprakan,28.7,56.3,0.0,0.0,19.1,87.1,7.5,6,20.875,5.06753899265526
samutprakan,29.0,59.3,0.0,0.0,24.47450980392157,106.8,9.1,6,21.25,5.06753899265526
samutprakan,29.8,58.8,0.0,0.0,19.90952380952381,107.4,9.1,6,15.666666666666666,5.06753899265526
samutprakan,30.0,59.6,0.0,0.0,31.7,100.2,8.6,6,16.09090909090909,5.06753899265526
samutprakan,29.7,60.2,0.0,0.0,29.5,113.2,9.8,5,18.818181818181817,5.06753899265526
samutprakan,29.8,53.5,0.0,0.0,29.893023255813954,107.5,9.4,5,27.2,5.06753899265526
samutprakan,28.7,58.8,0.0,0.0,40.7,112.0,9.8,6,15.666666666666666,5.06753899265526
samutprakan,29.0,58.5,0.0,0.0,37.1,87.8,7.4,5,18.666666666666668,5.06753899265526
samutprakan,29.0,57.6,0.0,0.0,42.5,90.5,7.8,6,21.1,5.06753899265526
samutprakan,29.0,56.6,0.0,0.0,26.130909090909093,89.2,7.8,6,25.166666666666668,5.06753899265526
samutprakan,29.2,57.2,0.0,0.0,29.5,105.7,9.0,6,20.666666666666668,5.06753899265526
samutprakan,29.3,64.1,0.0,0.0,33.5,96.3,8.5,5,22.0,1.6206896551724137
samutprakan,29.6,67.3,0.0,0.0,22.0,114.1,9.8,5,18.166666666666668,1.0
samutprakan,29.6,71.3,0.0,0.0,25.6,98.4,8.5,5,15.266666666666667,5.06753899265526
samutprakan,29.7,70.3,0.0,0.0,22.7,72.1,6.0,4,17.352941176470587,5.06753899265526
samutprakan,29.6,71.3,0.0,0.0,23.0,100.5,8.7,5,15.266666666666667,5.06753899265526
samutprakan,29.3,66.6,0.0,0.0,44.6,124.1,10.8,6,15.25,25.0
samutprakan,28.6,58.2,0.0,0.0,20.5,123.8,10.7,5,26.571428571428573,5.06753899265526
samutprakan,28.6,58.7,0.0,0.0,20.5,112.5,9.5,6,20.625,5.06753899265526
samutprakan,28.4,59.4,0.0,0.0,44.6,100.6,8.7,6,23.666666666666668,5.06753899265526
samutprakan,29.0,57.0,0.0,0.0,33.5,105.5,9.2,5,21.5,5.06753899265526
samutprakan,29.7,58.7,0.0,0.0,23.8,235.3,20.3,8,20.625,5.06753899265526
samutprakan,29.4,65.1,0.0,0.0,26.6,96.3,8.4,5,19.714285714285715,5.06753899265526
samutprakan,29.6,66.5,0.0,0.0,27.7,82.5,7.1,5,18.90909090909091,5.06753899265526
samutprakan,29.5,62.0,0.0,0.0,23.8,92.8,8.0,5,20.53846153846154,5.06753899265526
samutprakan,28.8,68.3,0.0,0.0,18.4,78.0,6.8,5,19.266666666666666,5.06753899265526
samutprakan,26.8,57.6,0.004,4.17,32.0,95.5,8.2,5,21.1,5.06753899265526
samutprakan,26.1,60.5,0.0,0.0,28.8,89.9,7.7,4,18.142857142857142,5.06753899265526
samutprakan,26.9,57.1,0.0,0.0,38.9,134.2,11.6,6,10.5,26.0
samutprakan,28.3,57.9,0.0,0.0,20.2,143.3,12.3,6,16.833333333333332,5.06753899265526
samutprakan,28.6,58.0,0.0,0.0,28.8,102.2,8.6,4,21.53846153846154,5.06753899265526
samutprakan,28.6,54.9,0.0,0.0,23.8,132.4,11.5,6,25.6,5.06753899265526
samutprakan,29.0,60.6,0.0,0.0,24.47450980392157,108.8,9.4,6,15.75,5.06753899265526
samutprakan,28.9,62.9,0.0,0.0,24.1,108.8,9.6,5,15.75,5.06753899265526
samutprakan,28.9,72.9,0.02,4.17,25.9,105.1,9.2,5,16.65,5.06753899265526
samutprakan,29.6,70.7,0.0,0.0,26.6,109.9,9.5,5,16.2,5.06753899265526
samutprakan,29.8,72.8,0.0,0.0,29.5,118.4,10.2,6,16.61111111111111,5.06753899265526
samutprakan,30.2,70.3,0.0,0.0,28.8,130.2,11.3,6,17.352941176470587,5.06753899265526
samutprakan,30.3,72.1,0.0,0.0,32.0,119.6,10.3,6,14.31578947368421,5.06753899265526
samutprakan,30.3,72.4,0.0,0.0,28.8,127.9,10.9,7,15.444444444444445,5.06753899265526
samutprakan,30.1,71.7,0.0,0.0,29.2,158.4,13.8,6,18.05263157894737,5.06753899265526
samutprakan,29.8,72.5,0.0,0.0,33.8,158.9,13.7,6,14.11111111111111,5.06753899265526
samutprakan,30.0,71.2,0.0,0.0,33.8,155.8,13.4,6,13.352941176470589,5.06753899265526
samutprakan,29.9,70.9,0.393,4.17,40.7,178.1,15.5,6,14.9,5.06753899265526
samutprakan,28.2,52.5,0.0,0.0,46.4,149.4,13.0,6,23.25,5.06753899265526
samutprakan,27.6,52.9,0.0,0.0,35.6,128.0,11.2,5,21.666666666666668,5.06753899265526
samutprakan,28.5,53.3,0.0,0.0,19.4,122.6,10.6,5,14.0,1.25
samutprakan,29.7,55.1,0.0,0.0,19.4,147.1,12.7,6,24.6,5.06753899265526
samutprakan,30.2,69.0,0.0,0.0,24.1,131.3,11.4,6,13.588235294117647,5.06753899265526
samutprakan,30.2,71.0,0.7,4.17,24.8,140.8,12.1,6,13.588235294117647,5.06753899265526
samutprakan,29.2,74.3,32.803,16.67,33.5,118.3,10.2,6,9.647058823529411,5.06753899265526
samutprakan,29.6,69.0,0.0,0.0,30.6,133.8,11.6,7,13.588235294117647,5.06753899265526
samutprakan,29.2,71.7,0.0,0.0,34.9,145.1,12.5,7,18.05263157894737,5.06753899265526
samutprakan,30.1,70.0,0.0,0.0,38.2,195.8,16.8,8,16.294117647058822,26.0
samutprakan,30.2,68.0,0.0,0.0,38.5,190.5,16.4,8,14.818181818181818,5.06753899265526
samutprakan,30.2,69.5,0.0,0.0,34.9,125.6,10.9,7,14.55,25.0
samutprakan,30.4,70.1,0.0,0.0,29.5,168.5,14.5,7,14.214285714285714,5.06753899265526
samutprakan,30.5,68.9,0.0,0.0,28.4,133.3,11.5,6,14.222222222222221,5.06753899265526
samutprakan,30.7,68.5,0.0,0.0,26.3,140.9,12.3,6,17.428571428571427,5.06753899265526
samutprakan,30.7,66.8,0.9,16.67,23.0,176.4,15.2,9,19.727272727272727,5.06753899265526
samutprakan,30.9,64.4,0.3,12.5,24.5,157.2,13.6,6,7.666666666666667,5.06753899265526
samutprakan,30.2,69.6,0.3,8.33,30.6,122.5,10.6,7,17.842105263157894,5.06753899265526
samutprakan,30.0,70.0,2.4,20.83,32.4,152.2,13.1,7,16.294117647058822,26.0
 samutsakhon,26.3,62.2,0.0,0.0,37.1,106.8,9.4,6,20.636363636363637,5.06753899265526
 samutsakhon,26.4,62.8,0.0,0.0,24.472093023255812,100.3,8.6,5,22.444444444444443,5.06753899265526
 samutsakhon,26.7,63.2,0.0,0.0,24.6,104.0,9.0,5,23.0,3.0
 samutsakhon,27.5,64.2,0.0,0.0,22.54090909090909,90.2,7.9,5,38.0,3.0
 samutsakhon,28.0,59.2,0.0,0.0,26.085714285714285,126.0,10.8,5,55.0,4.0
 samutsakhon,28.2,56.8,0.0,0.0,24.705319148936173,110.4,9.6,5,46.0,4.0
 samutsakhon,28.2,60.7,0.0,0.0,33.5,111.6,9.6,5,39.0,5.0
 samutsakhon,28.8,55.9,0.0,0.0,22.78,110.5,9.5,5,37.0,3.0
 samutsakhon,28.4,55.9,0.0,0.0,20.788888888888888,109.3,9.5,5,28.0,3.0
 samutsakhon,28.6,56.0,0.0,0.0,31.7,111.0,9.4,5,22.0,3.0
 samutsakhon,28.5,58.9,0.0,0.0,22.555555555555557,112.2,9.8,5,38.0,2.0
 samutsakhon,28.1,65.8,0.0,0.0,28.46829268292683,108.2,9.3,5,20.0,2.0
 samutsakhon,28.4,62.8,0.0,0.0,20.2,120.2,10.3,6,35.0,1.0
 samutsakhon,27.9,66.9,0.0,0.0,19.1,113.5,9.7,5,41.0,3.0
 samutsakhon,27.9,63.7,0.0,0.0,18.7,117.0,10.2,6,29.0,2.0
 samutsakhon,27.8,64.5,0.0,0.0,19.25,115.1,9.9,5,39.0,3.0
 samutsakhon,28.1,63.0,0.0,0.0,18.5375,110.7,9.6,5,39.0,4.0
 samutsakhon,28.5,55.0,0.0,0.0,24.472093023255812,103.7,8.9,5,32.0,4.0
 samutsakhon,27.8,56.9,0.0,0.0,35.3,229.7,19.8,8,40.0,4.0
 samutsakhon,27.8,62.4,0.0,0.0,25.2,246.0,21.2,8,20.0,1.0
 samutsakhon,27.6,71.6,0.377,12.5,25.2,94.5,8.1,5,15.0,1.0
 samutsakhon,26.9,77.4,9.832,20.83,28.8,79.6,6.9,3,13.0,2.0
 samutsakhon,27.8,69.9,0.062,4.17,24.8,122.8,10.6,5,14.0,3.0
 samutsakhon,27.9,69.9,0.0,0.0,22.0,101.2,8.8,5,31.0,4.0
 samutsakhon,28.4,67.1,0.0,0.0,20.5,126.8,11.2,6,16.0,1.0
 samutsakhon,28.3,71.4,0.0,0.0,23.0,98.6,8.5,6,21.0,2.0
 samutsakhon,27.3,79.7,15.11,12.5,24.5,80.3,6.8,5,12.75,2.0
 samutsakhon,28.3,77.6,0.0,0.0,26.3,98.6,8.5,5,12.0,2.0
 samutsakhon,29.2,73.7,0.0,0.0,30.2,135.3,11.6,6,16.0,2.0
 samutsakhon,29.7,62.7,0.0,0.0,29.9,153.0,13.3,7,14.0,2.0
 samutsakhon,28.7,71.9,0.0,0.0,33.1,139.3,11.9,6,16.0,1.4242424242424243
 samutsakhon,28.9,72.9,0.0,0.0,32.8,126.7,11.0,5,14.0,1.0
 samutsakhon,28.9,72.1,0.0,0.0,30.6,109.5,9.4,5,11.0,1.0
 samutsakhon,28.5,74.1,8.728,12.5,25.2,125.1,10.9,7,23.0,2.0
 samutsakhon,28.1,75.8,20.641,8.33,20.5,131.3,11.2,6,30.0,4.0
 samutsakhon,27.9,68.3,0.0,0.0,29.747872340425534,126.7,10.8,5,52.0,3.0
 samutsakhon,28.0,59.9,0.0,0.0,31.34444444444444,151.5,13.1,6,50.0,3.0
 samutsakhon,29.1,61.6,0.0,0.0,21.6,199.3,17.0,7,36.0,4.0
 samutsakhon,29.8,66.5,0.0,0.0,25.9,119.9,10.4,6,20.0,2.0
 samutsakhon,29.0,76.0,6.326,4.17,28.4,72.6,6.5,4,15.0,4.0
 samutsakhon,28.4,78.5,7.131,16.67,27.0,84.9,7.4,4,14.0,2.0
 samutsakhon,28.6,76.0,0.058,4.17,24.8,86.7,7.5,3,28.0,5.0
 samutsakhon,27.8,80.1,3.321,16.67,48.2,79.4,6.7,3,17.0,3.0
 samutsakhon,28.5,77.9,0.0,0.0,27.0,100.4,8.6,4,14.0,4.0
 samutsakhon,27.4,81.8,11.873,16.67,25.9,204.3,17.7,9,11.0,4.0
 samutsakhon,26.7,81.7,4.82,16.67,20.5,78.0,6.5,3,13.0,3.0
 samutsakhon,26.6,82.5,0.785,8.33,20.304166666666667,82.9,7.2,4,9.0,2.0
 samutsakhon,26.8,85.7,11.305,25.0,25.9,136.8,11.9,5,8.0,2.0
 samutsakhon,27.6,81.1,3.29,20.83,27.4,118.4,10.1,6,9.0,1.0
 samutsakhon,28.5,77.6,2.593,4.17,28.4,151.9,13.2,6,9.0,1.0
 samutsakhon,29.1,77.5,0.0,0.0,27.0,140.1,12.1,7,14.0,3.0
 samutsakhon,27.8,79.5,6.577,12.5,23.4,87.2,7.4,5,30.0,3.0
 samutsakhon,25.8,71.6,0.546,8.33,22.0,131.8,11.4,6,19.0,6.0
 samutsakhon,27.6,63.9,0.0,0.0,24.75,155.6,13.4,6,20.0,7.0
 samutsakhon,26.9,53.7,0.0,0.0,28.1,178.9,15.5,7,19.0,7.0
 samutsakhon,27.0,52.2,0.0,0.0,27.0,170.6,14.7,7,26.0,6.0
 samutsakhon,27.8,49.2,0.0,0.0,28.4,176.2,15.3,7,37.0,5.0
 samutsakhon,28.4,53.4,0.0,0.0,42.5,183.6,15.9,7,47.0,5.0
 samutsakhon,29.4,62.8,0.0,0.0,20.304166666666667,174.8,15.1,7,22.0,3.0
 samutsakhon,29.9,70.0,0.0,0.0,27.7,160.3,14.0,7,18.0,1.0
 samutsakhon,29.6,74.1,0.0,0.0,24.1,128.4,11.0,5,15.0,2.0
 samutsakhon,29.2,74.8,0.037,8.33,25.2,121.2,10.4,5,16.0,2.0
 samutsakhon,30.1,73.3,0.0,0.0,31.0,144.0,12.3,5,21.0,2.0
 samutsakhon,30.4,74.7,0.0,0.0,32.0,137.7,12.0,5,14.0,1.0
 samutsakhon,30.3,72.8,0.0,0.0,37.1,151.5,12.9,5,13.0,2.0
 samutsakhon,30.0,74.9,0.0,0.0,28.8,124.6,10.7,5,41.0,3.0
 samutsakhon,27.8,74.2,8.418,12.5,29.9,114.3,9.6,5,37.0,4.0
 samutsakhon,29.5,70.3,0.0,0.0,23.0,287.0,24.8,9,19.0,1.0
 samutsakhon,29.8,74.7,0.135,4.17,24.1,291.1,25.2,9,17.0,1.0
 samutsakhon,30.3,72.5,0.0,0.0,25.2,300.8,25.9,9,20.0,1.0
 samutsakhon,30.8,73.0,0.0,0.0,23.8,305.8,26.4,10,20.0,1.0
 samutsakhon,30.6,74.9,0.0,0.0,26.3,291.3,25.2,9,18.0,1.0
 samutsakhon,30.5,73.5,0.0,0.0,29.9,272.9,23.5,9,11.0,1.0
 samutsakhon,30.5,74.1,0.0,0.0,28.4,298.8,25.9,10,12.0,1.0
 samutsakhon,30.8,71.1,0.0,0.0,32.0,141.0,12.4,5,14.0,1.0
 samutsakhon,30.6,71.1,0.038,4.17,28.8,306.3,26.4,10,17.0,2.0
 samutsakhon,29.5,73.7,0.191,4.17,31.7,289.4,24.9,9,29.0,3.0
 samutsakhon,29.6,68.0,0.0,0.0,32.0,272.4,23.5,9,13.0,1.0
 samutsakhon,27.2,84.1,20.789,25.0,29.9,289.0,25.0,9,10.0,1.0
 samutsakhon,28.0,83.5,24.155,20.83,36.0,299.7,25.9,9,9.0,1.0
 samutsakhon,28.3,82.3,0.938,12.5,27.0,280.2,24.2,10,11.0,3.0
 samutsakhon,28.4,83.0,1.217,8.33,26.3,188.4,16.3,8,8.0,1.0
 samutsakhon,28.7,82.1,8.249,12.5,23.0,86.1,7.3,8,9.0,2.0
 samutsakhon,29.3,81.7,0.0,0.0,29.5,72.8,6.5,3,9.0,1.0
 samutsakhon,30.7,74.0,0.0,0.0,29.9,150.0,12.9,6,10.0,1.0
 samutsakhon,31.0,73.1,0.0,0.0,30.2,141.1,12.2,6,14.0,1.0
 samutsakhon,30.9,73.7,2.75,16.67,19.8,172.5,14.9,8,14.0,1.0
 samutsakhon,30.1,73.7,5.059,20.83,27.4,149.1,13.0,7,11.0,2.0
 samutsakhon,30.1,71.6,30.425,8.33,25.6,184.0,15.9,7,23.0,3.0
 samutsakhon,31.3,67.4,0.459,4.17,18.7,211.6,18.2,8,25.0,3.0
 samutsakhon,30.6,65.2,0.519,4.17,41.0,209.4,18.1,8,10.0,2.0
 samutsakhon,26.3,64.5,0.0,0.0,40.7,116.6,10.2,8,10.0,2.0
 samutsakhon,22.7,72.8,1.398,4.17,23.8,114.6,9.9,7,41.0,3.0
 samutsakhon,27.1,59.0,0.0,0.0,24.8,219.2,19.1,8,47.0,6.0
 samutsakhon,29.0,56.5,0.0,0.0,20.2,137.0,11.7,6,48.0,6.0
 samutsakhon,31.2,55.1,0.0,0.0,27.7,213.1,18.5,8,30.0,4.0
 samutsakhon,30.3,56.5,0.0,0.0,32.8,175.2,15.1,10,52.0,4.0
 samutsakhon,29.6,49.3,0.0,0.0,33.1,181.8,15.7,7,57.0,6.0
 samutsakhon,30.2,51.4,0.0,0.0,23.4,161.5,13.8,6,40.0,2.0
 samutsakhon,30.6,63.5,0.0,0.0,29.9,150.5,13.0,6,25.0,2.0
 samutsakhon,30.4,73.8,0.027,4.17,32.0,100.4,8.5,5,27.0,3.0
 samutsakhon,30.9,73.6,0.0,0.0,32.4,91.9,7.8,4,26.0,3.0
 samutsakhon,31.6,65.9,0.0,0.0,29.9,202.8,17.4,7,29.0,3.0
 samutsakhon,32.2,62.8,0.0,0.0,31.0,205.7,17.7,7,24.0,3.0
 samutsakhon,32.2,61.7,0.0,0.0,32.8,210.0,17.9,7,18.0,4.0
 samutsakhon,32.2,64.3,0.0,0.0,34.2,185.7,16.1,7,9.0,3.0
 samutsakhon,30.7,71.9,2.295,4.17,33.5,112.2,9.6,6,10.0,4.0
 samutsakhon,28.3,81.1,15.475,8.33,21.6,107.3,9.2,4,16.0,5.0
 samutsakhon,28.1,79.2,0.0,0.0,19.25,126.9,11.1,5,16.0,6.0
 samutsakhon,30.3,68.6,1.957,8.33,18.4,180.4,15.6,7,9.0,5.0
 samutsakhon,29.4,76.2,13.245,12.5,50.0,133.1,11.5,8,3.0,6.0
 samutsakhon,29.9,75.0,2.91,12.5,31.7,193.2,16.6,8,1.0,1.0
 samutsakhon,30.7,71.8,0.0,0.0,28.4,189.0,16.4,8,2.0,1.0
 samutsakhon,31.1,70.8,0.0,0.0,30.6,133.1,11.5,6,1.0,1.0
 samutsakhon,31.4,71.2,0.0,0.0,34.2,206.1,17.8,7,1.0,1.0
 samutsakhon,30.7,75.4,1.077,4.17,35.3,148.7,12.7,8,1.0,1.0
 samutsakhon,32.5,66.8,0.0,0.0,33.5,229.2,19.9,9,9.0,2.0
 samutsakhon,31.7,73.9,3.013,4.17,32.8,183.5,15.6,7,7.0,4.0
 samutsakhon,29.1,75.2,4.057,12.5,37.4,208.6,17.8,7,10.0,1.9230769230769231
 samutsakhon,30.8,71.6,0.0,0.0,28.4,184.9,15.8,8,6.0,26.0
 samutsakhon,29.3,76.8,6.045,20.83,23.8,149.7,12.9,6,7.0,25.0
 samutsakhon,27.0,79.2,9.956,12.5,34.2,88.9,7.6,6,7.0,26.0
 samutsakhon,25.2,72.1,0.0,0.0,34.9,97.2,8.2,5,7.0,26.0
 samutsakhon,26.2,71.8,0.0,0.0,18.0,101.2,8.8,4,5.0,27.0
 samutsakhon,28.8,66.4,0.0,0.0,18.0,174.3,14.8,6,7.0,26.0
 samutsakhon,29.5,75.2,5.651,8.33,40.7,174.8,15.1,6,7.0,27.0
 samutsakhon,27.7,86.5,9.419,12.5,53.6,120.0,10.2,8,7.0,26.0
 samutsakhon,28.1,84.2,7.58,16.67,31.34444444444444,140.7,12.1,6,7.0,26.0
 samutsakhon,29.1,81.6,5.409,8.33,76.0,169.9,14.5,8,7.0,26.0
 samutsakhon,28.4,82.9,22.308,25.0,25.2,107.0,9.4,5,7.0,25.0
 samutsakhon,28.9,82.2,3.896,12.5,24.1,91.8,8.0,5,7.0,27.0
 samutsakhon,30.2,75.7,0.056,4.17,22.3,203.7,17.5,8,7.0,26.0
 samutsakhon,30.9,69.2,0.0,0.0,18.7,215.0,18.4,9,7.0,26.0
 samutsakhon,31.2,69.6,0.0,0.0,19.4,146.8,12.7,6,7.0,25.0
 samutsakhon,30.8,76.0,1.566,4.17,29.5,305.7,26.5,10,7.0,26.0
 samutsakhon,30.1,76.7,1.774,12.5,27.4,190.5,16.5,7,7.0,26.0
 samutsakhon,28.3,82.7,34.622,25.0,21.6,185.4,16.1,7,7.0,26.0
 samutsakhon,27.7,87.9,54.566,25.0,19.1,123.2,10.6,5,7.0,25.0
 samutsakhon,29.2,81.0,0.902,8.33,25.2,154.3,13.4,6,6.0,25.0
 samutsakhon,30.0,73.2,1.298,4.17,32.8,165.2,14.2,7,6.0,25.0
 samutsakhon,29.2,73.6,1.175,12.5,46.1,87.0,7.5,3,7.0,25.0
 samutsakhon,27.8,77.6,10.792,8.33,42.8,111.9,9.5,5,7.0,25.0
 samutsakhon,29.9,71.3,0.0,0.0,38.2,209.3,17.9,8,7.0,27.0
 samutsakhon,30.2,67.8,0.942,4.17,34.6,150.1,13.0,6,7.0,26.0
 samutsakhon,29.9,69.3,0.786,4.17,33.1,225.5,19.5,8,7.0,26.0
 samutsakhon,30.2,71.1,0.079,4.17,31.3,195.0,16.9,8,7.0,27.0
 samutsakhon,30.3,67.8,0.182,8.33,27.0,183.3,15.8,7,7.0,26.0
 samutsakhon,29.3,74.7,19.196,12.5,31.7,209.6,18.1,7,7.0,26.0
 samutsakhon,30.2,71.1,0.026,4.17,42.5,219.7,19.0,7,6.0,26.0
 samutsakhon,30.2,67.4,0.082,4.17,28.4,189.1,16.4,8,7.0,26.0
 samutsakhon,30.1,73.7,6.461,8.33,29.2,204.0,17.6,8,14.88888888888889,25.0
 samutsakhon,30.2,76.3,1.198,4.17,26.3,164.6,14.0,6,7.0,25.0
 samutsakhon,30.5,74.3,0.0,0.0,26.6,254.6,21.9,8,7.0,25.0
 samutsakhon,29.5,79.5,8.979,16.67,44.6,75.1,6.5,2,7.0,25.0
 samutsakhon,29.4,78.1,0.19,4.17,27.4,156.6,13.5,6,7.0,26.0
